Binary,Function,Type,LINK,Attack
stdbuf,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/stdbuf
strace,"Function: Shell, File write, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/strace
strings,"Function: File read, SUID, Sudo ",Type: Binaries,https://gtfobins.github.io/gtfobins/strings
su,Function: Sudo,Type: Binaries,https://gtfobins.github.io/gtfobins/su
sysctl,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/sysctl
systemctl,"Function: SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/systemctl
systemd-resolve,Function: Sudo,Type: Binaries,https://gtfobins.github.io/gtfobins/systemd-resolve
tac,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tac
tail,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tail
tar,"Function: Shell, File upload, File download, File write, File read, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/tar
task,"Function: Shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/task
taskset,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/taskset
tasksh,"Function: Shell, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/tasksh
tbl,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tbl
tclsh,"Function: Shell, Non-interactive reverse shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tclsh
tcpdump,"Function: Command, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tcpdump
tee,"Function: File write, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tee
telnet,"Function: Shell, Reverse shell, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/telnet
tex,"Function: Shell, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/tex
tftp,"Function: File upload, File download, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tftp
tic,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tic
time,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/time
timedatectl,"Function: Shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/timedatectl
timeout,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/timeout
tmate,"Function: Shell, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/tmate
tmux,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/tmux
top,"Function: Shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/top
troff,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/troff
tshark,Function: Shell,Type: Binaries,https://gtfobins.github.io/gtfobins/tshark
ul,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/ul
unexpand,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/unexpand
uniq,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/uniq
unshare,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/unshare
unzip,"Function: SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/unzip
update-alternatives,"Function: SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/update-alternatives
uudecode,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/uudecode
uuencode,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/uuencode
valgrind,"Function: Shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/valgrind
vi,"Function: Shell, File write, File read, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/vi
view,"Function: Shell, Reverse shell, Non-interactive reverse shell, Non-interactive bind shell, File upload, File download, File write, File read, Library load, SUID, Sudo Capabilities Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/view
vigr,"Function: SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/vigr
vim,"Function: Shell, Reverse shell, Non-interactive reverse shell, Non-interactive bind shell, File upload, File download, File write, File read, Library load, SUID, Sudo, Capabilities, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/vim
vimdiff,"Function: Shell, Reverse shell, Non-interactive reverse shell, Non-interactive bind shell, File upload, File download, File write, File read, Library load, SUID, Sudo, Capabilities, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/vimdiff
vipw,"Function: SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/vipw
virsh,"Function: File write, File read, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/virsh
volatility,Function: Shell,Type: Binaries,https://gtfobins.github.io/gtfobins/volatility
wall,Function: Sudo,Type: Binaries,https://gtfobins.github.io/gtfobins/wall
watch,"Function: Shell, SUID, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/watch
wc,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/wc
wget,"Function: File upload, File download, File write, File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/wget
whiptail,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/whiptail
whois,"Function: File upload, File download",Type: Binaries,https://gtfobins.github.io/gtfobins/whois
wireshark,Function: Sudo,Type: Binaries,https://gtfobins.github.io/gtfobins/wireshark
wish,"Function: Shell, Non-interactive reverse shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/wish
xargs,"Function: Shell, File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xargs
xdotool,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xdotool
xelatex,"Function: Shell, File read, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/xelatex
xetex,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xetex
xmodmap,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xmodmap
xmore,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xmore
xpad,"Function: File read, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xpad
xxd,"Function: File write, File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xxd
xz,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/xz
yarn,"Function: Shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/yarn
yash,"Function: Shell, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/yash
yelp,Function: File read,Type: Binaries,https://gtfobins.github.io/gtfobins/yelp
yum,"Function: File download, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/yum
zathura,"Function: Shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/zathura
zip,"Function: Shell, File read, Sudo, Limited SUID",Type: Binaries,https://gtfobins.github.io/gtfobins/zip
zsh,"Function: Shell, File write, File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/zsh
zsoelim,"Function: File read, SUID, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/zsoelim
zypper,"Function: Shell, Sudo",Type: Binaries,https://gtfobins.github.io/gtfobins/zypper
